mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__max_depth,param_regressor__max_features,param_regressor__max_samples,param_regressor__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.028818583488464354,0.01326903248157815,0.0,0.0,,auto,0.1,50,"{'regressor__max_depth': None, 'regressor__max_features': 'auto', 'regressor__max_samples': 0.1, 'regressor__n_estimators': 50}",,,,,,,,,,,,,65
0.022290515899658202,0.008168504793945788,0.0,0.0,,auto,0.1,100,"{'regressor__max_depth': None, 'regressor__max_features': 'auto', 'regressor__max_samples': 0.1, 'regressor__n_estimators': 100}",,,,,,,,,,,,,65
0.016451168060302734,0.002337926551555085,0.0,0.0,,auto,0.1,200,"{'regressor__max_depth': None, 'regressor__max_features': 'auto', 'regressor__max_samples': 0.1, 'regressor__n_estimators': 200}",,,,,,,,,,,,,65
0.01742548942565918,0.005122354783970354,0.0,0.0,,auto,0.1,300,"{'regressor__max_depth': None, 'regressor__max_features': 'auto', 'regressor__max_samples': 0.1, 'regressor__n_estimators': 300}",,,,,,,,,,,,,65
0.016609954833984374,0.0026866976686309996,0.0,0.0,,auto,0.25,50,"{'regressor__max_depth': None, 'regressor__max_features': 'auto', 'regressor__max_samples': 0.25, 'regressor__n_estimators': 50}",,,,,,,,,,,,,65
0.018656611442565918,0.004732128604494592,0.0,0.0,,auto,0.25,100,"{'regressor__max_depth': None, 'regressor__max_features': 'auto', 'regressor__max_samples': 0.25, 'regressor__n_estimators': 100}",,,,,,,,,,,,,65
0.015667128562927245,0.0032142793870303045,0.0,0.0,,auto,0.25,200,"{'regressor__max_depth': None, 'regressor__max_features': 'auto', 'regressor__max_samples': 0.25, 'regressor__n_estimators': 200}",,,,,,,,,,,,,65
0.019182968139648437,0.003993346956491006,0.0,0.0,,auto,0.25,300,"{'regressor__max_depth': None, 'regressor__max_features': 'auto', 'regressor__max_samples': 0.25, 'regressor__n_estimators': 300}",,,,,,,,,,,,,65
0.017584228515625,0.0037599810286006656,0.0,0.0,,auto,0.5,50,"{'regressor__max_depth': None, 'regressor__max_features': 'auto', 'regressor__max_samples': 0.5, 'regressor__n_estimators': 50}",,,,,,,,,,,,,65
0.019464564323425294,0.004170910366590025,0.0,0.0,,auto,0.5,100,"{'regressor__max_depth': None, 'regressor__max_features': 'auto', 'regressor__max_samples': 0.5, 'regressor__n_estimators': 100}",,,,,,,,,,,,,65
0.019330096244812012,0.003704343526725579,0.0,0.0,,auto,0.5,200,"{'regressor__max_depth': None, 'regressor__max_features': 'auto', 'regressor__max_samples': 0.5, 'regressor__n_estimators': 200}",,,,,,,,,,,,,65
0.0162064790725708,0.0029589965036420527,0.0,0.0,,auto,0.5,300,"{'regressor__max_depth': None, 'regressor__max_features': 'auto', 'regressor__max_samples': 0.5, 'regressor__n_estimators': 300}",,,,,,,,,,,,,65
